# x-coord    y-coord   Kmeans_labels  Kplus_labels 
795850.00  795850.00           9           9
785431.00  785431.00           9           9
754439.00  754439.00           9           9
777575.00  777575.00           9           9
654709.00  654709.00          12          12
903958.00  903958.00           9           9
747593.00  747593.00           9           9
856713.00  856713.00           9           9
818944.00  818944.00           9           9
851760.00  851760.00           9           9
843279.00  843279.00           9           9
737536.00  737536.00           9           9
687123.00  687123.00           6           6
691396.00  691396.00          10          10
862249.00  862249.00           9           9
797739.00  797739.00           9           9
824742.00  824742.00           9           9
874431.00  874431.00           2           2
745039.00  745039.00           9           9
773806.00  773806.00           6           6
680998.00  680998.00           9           9
760778.00  760778.00           9           9
748344.00  748344.00           9           9
795943.00  795943.00           9           9
619687.00  619687.00          12          12
758040.00  758040.00           9           9
654079.00  654079.00          14          14
755609.00  755609.00           9           9
810423.00  810423.00           2           2
817306.00  817306.00           2           2
748700.00  748700.00           9           9
794082.00  794082.00           9           9
644471.00  644471.00          14          14
825749.00  825749.00           9           9
754435.00  754435.00           9           9
770616.00  770616.00           6           6
869346.00  869346.00           9           9
744130.00  744130.00           9           9
737077.00  737077.00           9           9
689235.00  689235.00          10          10
942327.00  942327.00           9           9
799689.00  799689.00           9           9
771034.00  771034.00           9           9
699907.00  699907.00           9           9
821038.00  821038.00           2           2
715925.00  715925.00           9           9
765346.00  765346.00           9           9
709480.00  709480.00           6           6
642590.00  642590.00          12          12
731202.00  731202.00           9           9
722079.00  722079.00           9           9
708254.00  708254.00           9           9
831823.00  831823.00           9           9
770643.00  770643.00           9           9
772714.00  772714.00           9           9
765024.00  765024.00           9           9
730748.00  730748.00           9           9
756099.00  756099.00           9           9
850439.00  850439.00           9           9
763054.00  763054.00           6           6
672460.00  672460.00           9           9
786976.00  786976.00           2           2
758948.00  758948.00           9           9
766239.00  766239.00           9           9
677960.00  677960.00           9           9
713464.00  713464.00           9           9
816670.00  816670.00           9           9
761223.00  761223.00           9           9
748620.00  748620.00           9           9
778627.00  778627.00           9           9
830231.00  830231.00           9           9
651723.00  651723.00          14          14
762178.00  762178.00           9           9
785862.00  785862.00           9           9
788334.00  788334.00           9           9
734086.00  734086.00           9           9
780533.00  780533.00           9           9
842363.00  842363.00           9           9
817960.00  817960.00           9           9
706125.00  706125.00           9           9
807130.00  807130.00           9           9
745537.00  745537.00           9           9
832854.00  832854.00           9           9
819856.00  819856.00           9           9
770570.00  770570.00           9           9
799127.00  799127.00           9           9
838723.00  838723.00           9           9
745450.00  745450.00           9           9
822604.00  822604.00           9           9
829126.00  829126.00           9           9
668286.00  668286.00          10          10
731102.00  731102.00           9           9
716829.00  716829.00           9           9
702680.00  702680.00           9           9
690111.00  690111.00           9           9
730856.00  730856.00           9           9
687957.00  687957.00          10          10
770062.00  770062.00           2           2
779582.00  779582.00           9           9
743697.00  743697.00           2           2
877495.00  877495.00           9           9
790196.00  790196.00           9           9
789438.00  789438.00           6           6
773731.00  773731.00           9           9
780321.00  780321.00           9           9
777744.00  777744.00           9           9
722556.00  722556.00           9           9
805948.00  805948.00           9           9
795052.00  795052.00           9           9
683137.00  683137.00          10          10
767081.00  767081.00           9           9
666146.00  666146.00          10          10
851441.00  851441.00           2           2
724659.00  724659.00           9           9
682546.00  682546.00           9           9
801163.00  801163.00           9           9
764390.00  764390.00           9           9
854345.00  854345.00           9           9
797918.00  797918.00           9           9
838870.00  838870.00           9           9
638862.00  638862.00          12          12
669896.00  669896.00           9           9
807122.00  807122.00           9           9
790952.00  790952.00           9           9
772551.00  772551.00           9           9
737728.00  737728.00           9           9
764572.00  764572.00           9           9
655232.00  655232.00           9           9
657588.00  657588.00          12          12
759521.00  759521.00           6           6
736440.00  736440.00           9           9
797384.00  797384.00           9           9
788679.00  788679.00           9           9
898728.00  898728.00           9           9
879129.00  879129.00           9           9
768033.00  768033.00           9           9
777220.00  777220.00           9           9
871914.00  871914.00           9           9
754685.00  754685.00           9           9
766404.00  766404.00           9           9
748677.00  748677.00           9           9
741397.00  741397.00           2           2
561314.00  561314.00          12          12
549538.00  549538.00          12          12
604079.00  604079.00          12          12
592273.00  592273.00          14          14
552269.00  552269.00          12          12
605147.00  605147.00          12          12
539048.00  539048.00          12          12
614914.00  614914.00          12          12
554776.00  554776.00          12          12
554817.00  554817.00          12          12
566948.00  566948.00          12          12
570712.00  570712.00          12          12
611766.00  611766.00          12          12
567302.00  567302.00          12          12
518727.00  518727.00          12          12
570950.00  570950.00          12          12
600033.00  600033.00          12          12
570885.00  570885.00          12          12
632034.00  632034.00          12          12
513474.00  513474.00          12          12
528442.00  528442.00          12          12
592603.00  592603.00          12          12
544789.00  544789.00          12          12
574014.00  574014.00          12          12
548629.00  548629.00          12          12
595172.00  595172.00          12          12
494896.00  494896.00          14          14
553949.00  553949.00          12          12
628834.00  628834.00          12          12
562993.00  562993.00          12          12
544170.00  544170.00          12          12
523850.00  523850.00          12          12
563074.00  563074.00          12          12
548289.00  548289.00          12          12
521332.00  521332.00          14          14
578505.00  578505.00          12          12
546377.00  546377.00          12          12
599131.00  599131.00          12          12
578698.00  578698.00          12          12
610774.00  610774.00          13          13
570523.00  570523.00          12          12
555707.00  555707.00          12          12
602639.00  602639.00          12          12
534646.00  534646.00          12          12
569597.00  569597.00          12          12
568540.00  568540.00          13          13
549116.00  549116.00          12          12
628383.00  628383.00          12          12
592302.00  592302.00          12          12
521930.00  521930.00          12          12
596305.00  596305.00          12          12
552555.00  552555.00          12          12
564418.00  564418.00          12          12
630152.00  630152.00          12          12
592606.00  592606.00          12          12
554250.00  554250.00          12          12
552813.00  552813.00          12          12
581353.00  581353.00          12          12
633798.00  633798.00          13          13
535870.00  535870.00          13          13
548499.00  548499.00          12          12
591094.00  591094.00          12          12
539174.00  539174.00          12          12
519222.00  519222.00          12          12
567266.00  567266.00          12          12
578109.00  578109.00          12          12
553106.00  553106.00          12          12
572087.00  572087.00          12          12
534323.00  534323.00          12          12
573575.00  573575.00          12          12
496607.00  496607.00          14          14
510187.00  510187.00          12          12
520415.00  520415.00          14          14
537314.00  537314.00          13          13
577749.00  577749.00          12          12
582002.00  582002.00          12          12
553912.00  553912.00          12          12
544020.00  544020.00          12          12
558915.00  558915.00          12          12
556988.00  556988.00          12          12
578784.00  578784.00          12          12
549522.00  549522.00          12          12
583631.00  583631.00          12          12
632456.00  632456.00          13          13
594829.00  594829.00          12          12
576679.00  576679.00          12          12
595387.00  595387.00          12          12
572902.00  572902.00          12          12
544787.00  544787.00          12          12
550034.00  550034.00          12          12
584845.00  584845.00          12          12
620013.00  620013.00          12          12
571037.00  571037.00          12          12
595916.00  595916.00          12          12
565600.00  565600.00          12          12
589890.00  589890.00          12          12
539944.00  539944.00          12          12
538535.00  538535.00          12          12
551792.00  551792.00          14          14
590304.00  590304.00          14          14
544763.00  544763.00          12          12
505513.00  505513.00          12          12
498443.00  498443.00          14          14
527257.00  527257.00          12          12
510488.00  510488.00          12          12
549403.00  549403.00          12          12
529847.00  529847.00          14          14
527681.00  527681.00          12          12
566688.00  566688.00          12          12
626073.00  626073.00          12          12
603013.00  603013.00          12          12
581572.00  581572.00          12          12
517571.00  517571.00          12          12
531016.00  531016.00          12          12
652185.00  652185.00          12          12
576365.00  576365.00          12          12
622723.00  622723.00          12          12
628658.00  628658.00          13          13
586478.00  586478.00          14          14
511479.00  511479.00          14          14
574397.00  574397.00          12          12
567092.00  567092.00          12          12
561101.00  561101.00          12          12
588310.00  588310.00          12          12
597725.00  597725.00          14          14
595870.00  595870.00          12          12
577253.00  577253.00          12          12
563843.00  563843.00          12          12
505882.00  505882.00          14          14
534317.00  534317.00          12          12
562578.00  562578.00          14          14
573691.00  573691.00          12          12
569850.00  569850.00          12          12
553646.00  553646.00          12          12
556717.00  556717.00          12          12
556556.00  556556.00          12          12
601602.00  601602.00          12          12
574112.00  574112.00          12          12
588947.00  588947.00          12          12
604146.00  604146.00          12          12
572035.00  572035.00          12          12
594860.00  594860.00          12          12
660397.00  660397.00          15          15
595842.00  595842.00          12          12
564042.00  564042.00          12          12
570226.00  570226.00          12          12
588584.00  588584.00          12          12
600821.00  600821.00          12          12
546184.00  546184.00          12          12
559050.00  559050.00          12          12
576125.00  576125.00          12          12
594254.00  594254.00          12          12
641135.00  641135.00          12          12
534808.00  534808.00          12          12
562489.00  562489.00          12          12
555000.00  555000.00          12          12
578414.00  578414.00          12          12
583198.00  583198.00          12          12
598971.00  598971.00          12          12
573182.00  573182.00          12          12
557077.00  557077.00          12          12
565545.00  565545.00          12          12
625475.00  625475.00          12          12
624276.00  624276.00          12          12
542878.00  542878.00          12          12
552420.00  552420.00          12          12
580299.00  580299.00          12          12
605162.00  605162.00          12          12
557487.00  557487.00          12          12
531687.00  531687.00          12          12
592629.00  592629.00          12          12
578132.00  578132.00          13          13
571600.00  571600.00          12          12
581889.00  581889.00          12          12
569152.00  569152.00          12          12
585339.00  585339.00          12          12
586212.00  586212.00          12          12
534694.00  534694.00          12          12
571612.00  571612.00          12          12
597163.00  597163.00          12          12
581433.00  581433.00          12          12
568423.00  568423.00          12          12
563517.00  563517.00          12          12
569134.00  569134.00          12          12
520457.00  520457.00          12          12
579688.00  579688.00          12          12
484186.00  484186.00          14          14
583097.00  583097.00          12          12
599180.00  599180.00          12          12
558689.00  558689.00          12          12
574235.00  574235.00          13          13
579657.00  579657.00          12          12
494582.00  494582.00          14          14
572157.00  572157.00          12          12
577439.00  577439.00          12          12
571713.00  571713.00          12          12
567301.00  567301.00          14          14
644755.00  644755.00          13          13
545887.00  545887.00          12          12
535745.00  535745.00          12          12
535205.00  535205.00          12          12
507929.00  507929.00          12          12
590762.00  590762.00          13          13
551309.00  551309.00          12          12
565665.00  565665.00          12          12
517508.00  517508.00          12          12
526543.00  526543.00          12          12
639119.00  639119.00          12          12
562991.00  562991.00          12          12
572996.00  572996.00          12          12
519042.00  519042.00          12          12
564810.00  564810.00          12          12
596367.00  596367.00          12          12
595087.00  595087.00          12          12
558362.00  558362.00          12          12
595030.00  595030.00          12          12
550536.00  550536.00          12          12
621138.00  621138.00          15          15
540623.00  540623.00          12          12
616291.00  616291.00          12          12
612610.00  612610.00          12          12
595645.00  595645.00          12          12
543501.00  543501.00          12          12
596862.00  596862.00          12          12
498567.00  498567.00          14          14
542398.00  542398.00          12          12
567444.00  567444.00          12          12
599536.00  599536.00          12          12
549955.00  549955.00          14          14
575847.00  575847.00          12          12
564775.00  564775.00          12          12
589341.00  589341.00          12          12
628515.00  628515.00          13          13
582276.00  582276.00          12          12
612639.00  612639.00          12          12
602673.00  602673.00          12          12
605475.00  605475.00          12          12
559526.00  559526.00          12          12
567061.00  567061.00          12          12
541113.00  541113.00          12          12
588803.00  588803.00          12          12
572344.00  572344.00          12          12
584957.00  584957.00          12          12
576554.00  576554.00          12          12
588631.00  588631.00          12          12
546447.00  546447.00          12          12
542737.00  542737.00          12          12
572131.00  572131.00          12          12
483865.00  483865.00          14          14
576363.00  576363.00          12          12
566110.00  566110.00          13          13
599683.00  599683.00          12          12
547101.00  547101.00          12          12
594893.00  594893.00          12          12
613479.00  613479.00          13          13
572611.00  572611.00          12          12
592902.00  592902.00          12          12
567673.00  567673.00          12          12
576638.00  576638.00          12          12
563729.00  563729.00          12          12
600821.00  600821.00          12          12
579715.00  579715.00          12          12
539765.00  539765.00          12          12
573813.00  573813.00          12          12
633012.00  633012.00          12          12
563994.00  563994.00          12          12
586478.00  586478.00          12          12
561145.00  561145.00          12          12
562917.00  562917.00          14          14
590124.00  590124.00          12          12
532674.00  532674.00          12          12
533491.00  533491.00          12          12
598459.00  598459.00          12          12
559623.00  559623.00          12          12
635561.00  635561.00          15          15
501176.00  501176.00          12          12
535076.00  535076.00          12          12
571547.00  571547.00          12          12
621022.00  621022.00          12          12
587432.00  587432.00          12          12
579767.00  579767.00          12          12
572829.00  572829.00          14          14
565206.00  565206.00          13          13
522385.00  522385.00          12          12
551326.00  551326.00          12          12
575460.00  575460.00          12          12
540954.00  540954.00          12          12
615080.00  615080.00          12          12
565036.00  565036.00          12          12
548367.00  548367.00          12          12
601885.00  601885.00          12          12
652948.00  652948.00          15          15
531113.00  531113.00          12          12
589908.00  589908.00          12          12
587930.00  587930.00          12          12
588854.00  588854.00          12          12
564096.00  564096.00          12          12
583728.00  583728.00          12          12
597100.00  597100.00          12          12
546837.00  546837.00          12          12
562426.00  562426.00          12          12
488610.00  488610.00          14          14
612517.00  612517.00          12          12
573206.00  573206.00          13          13
597301.00  597301.00          12          12
528179.00  528179.00          12          12
565785.00  565785.00          12          12
617389.00  617389.00          12          12
557607.00  557607.00          14          14
635292.00  635292.00          12          12
523255.00  523255.00          12          12
549968.00  549968.00          13          13
506258.00  506258.00          14          14
617957.00  617957.00          12          12
648221.00  648221.00          13          13
555401.00  555401.00          13          13
554949.00  554949.00          12          12
580276.00  580276.00          12          12
546611.00  546611.00          12          12
487115.00  487115.00          14          14
615546.00  615546.00          12          12
560260.00  560260.00          12          12
580424.00  580424.00          12          12
614857.00  614857.00          12          12
577240.00  577240.00          12          12
580631.00  580631.00          12          12
544284.00  544284.00          12          12
577050.00  577050.00          12          12
515303.00  515303.00          14          14
561177.00  561177.00          12          12
562194.00  562194.00          12          12
573789.00  573789.00          12          12
584650.00  584650.00          12          12
599837.00  599837.00          12          12
557077.00  557077.00          12          12
501135.00  501135.00          12          12
554041.00  554041.00          12          12
575849.00  575849.00          12          12
610555.00  610555.00          12          12
547509.00  547509.00          12          12
629919.00  629919.00          12          12
616507.00  616507.00          12          12
577459.00  577459.00          12          12
563459.00  563459.00          12          12
572259.00  572259.00          12          12
568072.00  568072.00          12          12
491354.00  491354.00          14          14
585728.00  585728.00          12          12
529223.00  529223.00          12          12
585026.00  585026.00          12          12
189749.00  189749.00          11          11
154636.00  154636.00          11          11
189971.00  189971.00          11          11
194864.00  194864.00          11          11
210336.00  210336.00          11          11
191585.00  191585.00           4           4
211151.00  211151.00          11          11
263831.00  263831.00          11          11
292881.00  292881.00          11          11
221744.00  221744.00          11          11
219732.00  219732.00          11          11
194611.00  194611.00          11          11
200688.00  200688.00          11          11
250445.00  250445.00          11          11
160469.00  160469.00          11          11
155711.00  155711.00          11          11
231412.00  231412.00          11          11
167294.00  167294.00          11          11
159025.00  159025.00          11          11
189522.00  189522.00          11          11
159869.00  159869.00          11          11
223433.00  223433.00          11          11
337683.00  337683.00           3           3
206251.00  206251.00          11          11
237420.00  237420.00          11          11
256122.00  256122.00          11          11
253404.00  253404.00          11          11
143857.00  143857.00          11          11
210679.00  210679.00          11          11
122010.00  122010.00          11          11
275050.00  275050.00           4           4
176685.00  176685.00          11          11
157363.00  157363.00          11          11
230108.00  230108.00           4           4
291554.00  291554.00          11          11
119805.00  119805.00          11          11
97679.00  97679.00           4           4
180109.00  180109.00          11          11
165291.00  165291.00          11          11
126566.00  126566.00          11          11
204532.00  204532.00          11          11
203337.00  203337.00          11          11
188156.00  188156.00          11          11
192917.00  192917.00          11          11
119133.00  119133.00          11          11
99380.00  99380.00          11          11
193599.00  193599.00          11          11
154820.00  154820.00          11          11
190461.00  190461.00          11          11
192058.00  192058.00          11          11
273133.00  273133.00          11          11
215875.00  215875.00          11          11
188439.00  188439.00          11          11
210856.00  210856.00          11          11
68984.00  68984.00          11          11
205546.00  205546.00          11          11
312132.00  312132.00           3           3
243668.00  243668.00          11          11
147848.00  147848.00          11          11
231070.00  231070.00          11          11
96367.00  96367.00          11          11
186249.00  186249.00          11          11
164822.00  164822.00          11          11
193555.00  193555.00          11          11
191453.00  191453.00          11          11
211129.00  211129.00          11          11
211534.00  211534.00           4           4
192902.00  192902.00          11          11
271869.00  271869.00          11          11
234653.00  234653.00          11          11
269621.00  269621.00          11          11
196333.00  196333.00           4           4
131063.00  131063.00          11          11
213317.00  213317.00          11          11
255386.00  255386.00           4           4
70706.00  70706.00          11          11
193829.00  193829.00          11          11
294324.00  294324.00           3           3
219286.00  219286.00           4           4
281982.00  281982.00          11          11
223622.00  223622.00          11          11
192126.00  192126.00          11          11
208235.00  208235.00          11          11
178431.00  178431.00          11          11
236044.00  236044.00          11          11
230298.00  230298.00          11          11
173743.00  173743.00          11          11
193220.00  193220.00          11          11
236233.00  236233.00          11          11
201900.00  201900.00          11          11
232161.00  232161.00          11          11
195576.00  195576.00          11          11
288214.00  288214.00          11          11
270158.00  270158.00          11          11
202930.00  202930.00          11          11
209997.00  209997.00          11          11
173906.00  173906.00          11          11
231826.00  231826.00           4           4
186265.00  186265.00          11          11
291716.00  291716.00          11          11
283333.00  283333.00          11          11
126388.00  126388.00          11          11
217220.00  217220.00          11          11
185234.00  185234.00          11          11
226429.00  226429.00          11          11
170545.00  170545.00          11          11
216025.00  216025.00           4           4
190818.00  190818.00          11          11
227233.00  227233.00           4           4
250992.00  250992.00           4           4
122903.00  122903.00          11          11
94853.00  94853.00          11          11
211591.00  211591.00          11          11
199762.00  199762.00          11          11
214919.00  214919.00          11          11
130920.00  130920.00          11          11
283333.00  283333.00          11          11
59080.00  59080.00          11          11
305831.00  305831.00           3           3
180994.00  180994.00          11          11
157616.00  157616.00          11          11
151007.00  151007.00          11          11
313635.00  313635.00           3           3
206596.00  206596.00          11          11
131742.00  131742.00          11          11
198851.00  198851.00          11          11
234371.00  234371.00          11          11
228845.00  228845.00          11          11
245002.00  245002.00          11          11
208284.00  208284.00          11          11
166803.00  166803.00          11          11
192805.00  192805.00          11          11
133651.00  133651.00          11          11
192101.00  192101.00          11          11
186129.00  186129.00          11          11
188605.00  188605.00          11          11
123985.00  123985.00          11          11
143976.00  143976.00          11          11
128889.00  128889.00          11          11
222607.00  222607.00          11          11
193394.00  193394.00          11          11
141956.00  141956.00           4           4
204269.00  204269.00          11          11
270549.00  270549.00          11          11
195753.00  195753.00          11          11
153083.00  153083.00          11          11
157566.00  157566.00          11          11
230102.00  230102.00          11          11
209130.00  209130.00          11          11
188184.00  188184.00          11          11
213697.00  213697.00          11          11
182498.00  182498.00          11          11
154648.00  154648.00          11          11
202343.00  202343.00          11          11
208460.00  208460.00           4           4
202277.00  202277.00          11          11
178337.00  178337.00          11          11
232418.00  232418.00          11          11
191871.00  191871.00          11          11
257435.00  257435.00          11          11
202223.00  202223.00          11          11
218823.00  218823.00          11          11
103041.00  103041.00          11          11
113378.00  113378.00          11          11
188273.00  188273.00          11          11
284601.00  284601.00           3           3
195536.00  195536.00          11          11
144200.00  144200.00          11          11
203185.00  203185.00          11          11
188807.00  188807.00          11          11
192516.00  192516.00          11          11
244491.00  244491.00          11          11
169646.00  169646.00          11          11
199619.00  199619.00          11          11
192747.00  192747.00          11          11
175763.00  175763.00          11          11
130224.00  130224.00           4           4
217978.00  217978.00          11          11
181801.00  181801.00          11          11
191685.00  191685.00          11          11
291236.00  291236.00          11          11
211575.00  211575.00          11          11
205330.00  205330.00          11          11
197940.00  197940.00          11          11
154471.00  154471.00          11          11
189441.00  189441.00          11          11
207891.00  207891.00          11          11
279403.00  279403.00          11          11
164201.00  164201.00          11          11
253872.00  253872.00          11          11
202433.00  202433.00          11          11
198378.00  198378.00          11          11
103975.00  103975.00          11          11
113020.00  113020.00          11          11
192377.00  192377.00          11          11
244270.00  244270.00           4           4
222465.00  222465.00          11          11
108483.00  108483.00          11          11
209400.00  209400.00           4           4
220772.00  220772.00          11          11
174631.00  174631.00          11          11
182485.00  182485.00          11          11
193113.00  193113.00          11          11
202303.00  202303.00          11          11
254481.00  254481.00          11          11
191889.00  191889.00          11          11
241744.00  241744.00          11          11
139087.00  139087.00          11          11
174246.00  174246.00          11          11
143531.00  143531.00          11          11
225966.00  225966.00          11          11
120988.00  120988.00          11          11
212218.00  212218.00          11          11
214354.00  214354.00          11          11
215336.00  215336.00          11          11
166891.00  166891.00           4           4
175825.00  175825.00          11          11
200196.00  200196.00          11          11
230476.00  230476.00          11          11
207534.00  207534.00          11          11
89152.00  89152.00          11          11
186973.00  186973.00          11          11
173032.00  173032.00          11          11
179234.00  179234.00          11          11
109137.00  109137.00          11          11
192782.00  192782.00          11          11
166731.00  166731.00          11          11
157843.00  157843.00          11          11
194455.00  194455.00          11          11
188734.00  188734.00          11          11
131454.00  131454.00          11          11
207964.00  207964.00          11          11
236780.00  236780.00          11          11
192158.00  192158.00          11          11
182953.00  182953.00          11          11
183806.00  183806.00          11          11
151930.00  151930.00          11          11
243134.00  243134.00          11          11
103251.00  103251.00          11          11
199028.00  199028.00          11          11
51440.00  51440.00          11          11
171589.00  171589.00          11          11
171192.00  171192.00          11          11
197534.00  197534.00          11          11
161943.00  161943.00          11          11
117333.00  117333.00          11          11
165478.00  165478.00          11          11
145638.00  145638.00          11          11
159851.00  159851.00          11          11
189904.00  189904.00          11          11
194701.00  194701.00          11          11
174051.00  174051.00          11          11
237152.00  237152.00          11          11
206966.00  206966.00          11          11
205714.00  205714.00          11          11
79491.00  79491.00          11          11
178491.00  178491.00          11          11
110002.00  110002.00          11          11
197207.00  197207.00          11          11
189636.00  189636.00          11          11
341618.00  341618.00           3           3
282881.00  282881.00          11          11
176913.00  176913.00          11          11
171009.00  171009.00          11          11
182571.00  182571.00          11          11
215307.00  215307.00          11          11
197162.00  197162.00          11          11
181838.00  181838.00          11          11
201520.00  201520.00          11          11
193999.00  193999.00          11          11
179563.00  179563.00          11          11
249767.00  249767.00          11          11
194959.00  194959.00           4           4
196885.00  196885.00          11          11
193447.00  193447.00          11          11
180137.00  180137.00          11          11
164962.00  164962.00          11          11
32710.00  32710.00          11          11
190950.00  190950.00          11          11
172415.00  172415.00          11          11
182851.00  182851.00           4           4
191253.00  191253.00          11          11
39733.00  39733.00           4           4
192014.00  192014.00          11          11
181260.00  181260.00          11          11
176023.00  176023.00          11          11
190857.00  190857.00          11          11
217466.00  217466.00          11          11
98470.00  98470.00          11          11
199788.00  199788.00          11          11
170559.00  170559.00          11          11
222267.00  222267.00          11          11
154611.00  154611.00          11          11
274835.00  274835.00           4           4
191196.00  191196.00          11          11
136966.00  136966.00          11          11
89722.00  89722.00          11          11
167056.00  167056.00          11          11
227429.00  227429.00          11          11
254683.00  254683.00          11          11
175569.00  175569.00           4           4
181579.00  181579.00          11          11
155139.00  155139.00          11          11
185468.00  185468.00          11          11
120943.00  120943.00          11          11
209418.00  209418.00          11          11
290385.00  290385.00          11          11
213543.00  213543.00          11          11
58455.00  58455.00           4           4
153745.00  153745.00          11          11
222047.00  222047.00          11          11
148257.00  148257.00          11          11
192240.00  192240.00          11          11
188159.00  188159.00          11          11
185919.00  185919.00          11          11
218313.00  218313.00          11          11
104147.00  104147.00          11          11
205884.00  205884.00          11          11
145397.00  145397.00           4           4
167927.00  167927.00          11          11
234385.00  234385.00          11          11
198575.00  198575.00          11          11
215661.00  215661.00           4           4
299161.00  299161.00           3           3
198110.00  198110.00           4           4
198561.00  198561.00          11          11
138713.00  138713.00          11          11
292972.00  292972.00          11          11
221317.00  221317.00          11          11
224410.00  224410.00          11          11
83944.00  83944.00          11          11
190707.00  190707.00          11          11
305234.00  305234.00           3           3
199028.00  199028.00          11          11
131048.00  131048.00          11          11
212930.00  212930.00          11          11
194407.00  194407.00          11          11
290141.00  290141.00          11          11
75854.00  75854.00          11          11
151838.00  151838.00          11          11
238326.00  238326.00          11          11
198699.00  198699.00          11          11
207195.00  207195.00          11          11
284496.00  284496.00          11          11
254219.00  254219.00          11          11
110523.00  110523.00          11          11
125961.00  125961.00          11          11
173655.00  173655.00          11          11
212769.00  212769.00          11          11
188685.00  188685.00          11          11
402352.00  402352.00           3           3
349246.00  349246.00           3           3
386850.00  386850.00           3           3
382586.00  382586.00           1           1
347059.00  347059.00           3           3
365918.00  365918.00           3           3
353524.00  353524.00           1           1
373205.00  373205.00           3           3
369189.00  369189.00           3           3
209543.00  209543.00           4           4
361919.00  361919.00           3           3
361930.00  361930.00           3           3
376623.00  376623.00           3           3
371791.00  371791.00           3           3
440707.00  440707.00           3           3
469858.00  469858.00          13          13
308001.00  308001.00           3           3
323573.00  323573.00           3           3
349142.00  349142.00           3           3
444388.00  444388.00           3           3
393646.00  393646.00           3           3
330009.00  330009.00           3           3
378594.00  378594.00           3           3
400335.00  400335.00           3           3
355738.00  355738.00           3           3
359975.00  359975.00           3           3
329603.00  329603.00           3           3
352921.00  352921.00           3           3
311685.00  311685.00           3           3
366929.00  366929.00           3           3
412085.00  412085.00           3           3
388425.00  388425.00           3           3
357530.00  357530.00           3           3
340073.00  340073.00           3           3
242062.00  242062.00          11          11
363716.00  363716.00           3           3
387233.00  387233.00           1           1
371194.00  371194.00           3           3
392940.00  392940.00           3           3
375102.00  375102.00           3           3
225119.00  225119.00          11          11
426118.00  426118.00           3           3
428853.00  428853.00           3           3
288843.00  288843.00           3           3
314790.00  314790.00           3           3
372376.00  372376.00           3           3
299006.00  299006.00           3           3
366906.00  366906.00           3           3
401572.00  401572.00           3           3
379874.00  379874.00           3           3
437513.00  437513.00           3           3
403691.00  403691.00           1           1
361343.00  361343.00           3           3
359421.00  359421.00           3           3
358505.00  358505.00           3           3
362264.00  362264.00           3           3
374383.00  374383.00           3           3
405428.00  405428.00           3           3
277812.00  277812.00           3           3
373700.00  373700.00           3           3
362479.00  362479.00           3           3
372497.00  372497.00           3           3
335451.00  335451.00           3           3
365896.00  365896.00           3           3
345956.00  345956.00           3           3
357537.00  357537.00           3           3
365702.00  365702.00           3           3
395386.00  395386.00           3           3
519906.00  519906.00          13          13
306460.00  306460.00           5           5
494879.00  494879.00          13          13
453227.00  453227.00           1           1
361966.00  361966.00           3           3
424095.00  424095.00           3           3
401655.00  401655.00           3           3
447526.00  447526.00           3           3
360220.00  360220.00           3           3
374224.00  374224.00           3           3
354087.00  354087.00           3           3
243521.00  243521.00           4           4
437125.00  437125.00           3           3
393824.00  393824.00           3           3
479013.00  479013.00          13          13
392774.00  392774.00           3           3
303719.00  303719.00           4           4
358407.00  358407.00           3           3
466702.00  466702.00          13          13
284192.00  284192.00           4           4
357432.00  357432.00           3           3
338000.00  338000.00           3           3
451522.00  451522.00           1           1
354734.00  354734.00           3           3
298712.00  298712.00           3           3
306208.00  306208.00           3           3
377621.00  377621.00           3           3
384833.00  384833.00           3           3
361537.00  361537.00           3           3
329194.00  329194.00           3           3
385937.00  385937.00           3           3
485789.00  485789.00          13          13
335920.00  335920.00           5           5
432201.00  432201.00           3           3
324529.00  324529.00           3           3
366101.00  366101.00           3           3
453431.00  453431.00           3           3
425809.00  425809.00           3           3
291290.00  291290.00           3           3
369109.00  369109.00           3           3
370442.00  370442.00           3           3
359927.00  359927.00           3           3
500243.00  500243.00          13          13
364912.00  364912.00           3           3
323156.00  323156.00           3           3
387091.00  387091.00           3           3
467033.00  467033.00          13          13
355878.00  355878.00           3           3
364475.00  364475.00           3           3
346997.00  346997.00           3           3
403495.00  403495.00           3           3
381640.00  381640.00           3           3
374511.00  374511.00           3           3
365305.00  365305.00           3           3
497851.00  497851.00          13          13
354960.00  354960.00           3           3
353231.00  353231.00           3           3
372067.00  372067.00           3           3
372672.00  372672.00           3           3
359804.00  359804.00           3           3
376516.00  376516.00           3           3
434085.00  434085.00           3           3
419591.00  419591.00           1           1
406810.00  406810.00           3           3
368037.00  368037.00           1           1
416435.00  416435.00           3           3
465371.00  465371.00           3           3
364434.00  364434.00           3           3
351961.00  351961.00           3           3
312155.00  312155.00           3           3
401454.00  401454.00           3           3
339795.00  339795.00           3           3
331984.00  331984.00           3           3
414922.00  414922.00           3           3
338021.00  338021.00           3           3
483213.00  483213.00          13          13
419339.00  419339.00           3           3
391428.00  391428.00           3           3
428292.00  428292.00           3           3
297664.00  297664.00           3           3
355844.00  355844.00           3           3
394367.00  394367.00           3           3
305416.00  305416.00           3           3
381494.00  381494.00           3           3
362896.00  362896.00           3           3
261300.00  261300.00          11          11
211558.00  211558.00           4           4
