# x-coord    y-coord  labels
699211.00  829307.00          12
646791.00  686056.00           2
593801.00  658395.00          10
607482.00  761676.00           2
672001.00  773781.00           2
602502.00  784937.00           2
629685.00  616560.00          10
578423.00  744283.00           2
692632.00  748158.00          12
626173.00  761921.00           2
654336.00  834489.00           2
599000.00  699584.00           2
660727.00  689449.00           2
522641.00  729742.00           2
670301.00  904186.00           2
579444.00  685389.00           2
604753.00  811135.00           2
578356.00  829602.00           2
638320.00  719634.00           2
605871.00  809984.00           2
634733.00  778000.00           2
626759.00  719233.00           2
614445.00  835304.00           2
672434.00  864542.00           2
679692.00  751659.00           2
602378.00  771080.00           2
586320.00  749805.00           2
568614.00  787974.00           2
574269.00  742996.00           2
633567.00  633826.00          10
572797.00  758315.00           2
588816.00  815431.00           2
607225.00  740228.00           2
537005.00  607915.00          10
697705.00  873508.00          12
550726.00  797298.00           2
653511.00  784597.00           2
681221.00  780669.00           2
590933.00  766660.00           2
579416.00  760667.00           2
583483.00  867368.00           2
586805.00  808559.00           2
603735.00  773559.00           2
629236.00  781842.00           2
611636.00  749452.00           2
698197.00  845952.00          12
623039.00  771651.00           2
698395.00  840754.00          12
574385.00  769755.00           2
677989.00  761037.00           2
628712.00  738856.00           2
571918.00  789110.00           2
615917.00  779046.00           2
593246.00  780664.00           2
576028.00  782142.00           2
603322.00  693121.00           2
600446.00  730114.00           2
585687.00  797464.00           2
536299.00  683014.00          10
611948.00  763405.00           2
660407.00  673645.00           2
624748.00  729779.00           2
598405.00  772870.00           2
607098.00  770769.00           2
625137.00  740686.00           2
587884.00  742783.00           2
590734.00  739755.00           2
575366.00  763538.00           2
475201.00  630876.00          10
644639.00  715683.00           2
606158.00  745322.00           2
622486.00  742237.00           2
605132.00  616876.00          10
655432.00  793959.00           2
613568.00  771645.00           2
526345.00  748079.00           2
547337.00  789529.00           2
632973.00  750923.00           2
643661.00  771031.00           2
552078.00  775224.00           2
599156.00  768513.00           2
566995.00  758953.00           2
603379.00  881232.00           2
567832.00  717150.00           2
617623.00  772572.00           2
713847.00  829946.00          12
593038.00  751003.00           2
579517.00  807643.00           2
662811.00  844008.00           2
613890.00  791915.00           2
631952.00  668045.00           2
632639.00  779056.00           2
587978.00  774237.00           2
543106.00  698050.00           2
696326.00  816366.00          12
535115.00  804940.00           2
605802.00  768295.00           2
599989.00  785063.00           2
595434.00  816330.00           2
613214.00  747615.00           2
607564.00  764526.00           2
615067.00  783515.00           2
652748.00  803976.00           2
603988.00  767132.00           2
606223.00  766991.00           2
575621.00  762906.00           2
849317.00  719764.00           6
829855.00  669176.00           6
817648.00  617138.00           6
800495.00  663237.00           6
763207.00  654474.00           6
736815.00  630833.00           6
822530.00  604914.00           6
701408.00  712045.00           6
757886.00  677887.00           6
762728.00  650165.00           6
778082.00  707191.00           6
849867.00  702894.00           6
774455.00  648735.00           6
782238.00  691958.00           6
768275.00  647277.00           6
763447.00  647606.00           6
776282.00  648211.00           6
702686.00  626338.00           6
784430.00  601665.00           6
781372.00  624447.00           6
808646.00  643727.00           6
730073.00  651354.00           6
737597.00  613150.00           6
749640.00  681722.00           6
804058.00  669239.00           6
758426.00  654991.00           6
772878.00  634632.00           6
744601.00  532467.00           7
774043.00  648510.00           6
919556.00  657168.00           6
878485.00  658352.00           6
749123.00  699895.00           6
696855.00  615517.00           6
688832.00  624587.00           6
841542.00  661498.00           6
770235.00  643385.00           6
778598.00  648318.00           6
675090.00  705321.00           2
810212.00  608659.00           6
804568.00  546931.00           7
850566.00  683607.00           6
793623.00  660669.00           6
801470.00  504353.00           7
920970.00  539943.00           7
777746.00  650179.00           6
743884.00  687353.00           6
816804.00  600040.00           6
686663.00  763910.00           2
727282.00  639016.00           6
646127.00  685811.00           2
882530.00  693750.00           6
794595.00  710008.00           6
771044.00  552098.00           7
782786.00  638430.00           6
776791.00  646891.00           6
756310.00  641197.00           6
811518.00  616204.00           6
747841.00  694744.00           6
633150.00  679186.00           2
791060.00  639338.00           6
755889.00  710618.00           6
787915.00  645862.00           6
741562.00  710446.00           6
806512.00  674130.00           6
815879.00  723640.00          12
728550.00  568546.00           6
737628.00  623871.00           6
764200.00  642757.00           6
743135.00  734504.00          12
730226.00  604219.00           6
673297.00  655332.00           6
793478.00  691850.00           6
769288.00  665551.00           6
812389.00  616359.00           6
757014.00  669079.00           6
706107.00  626154.00           6
803980.00  635168.00           6
852134.00  622979.00           6
765385.00  667362.00           6
742476.00  649704.00           6
773627.00  678481.00           6
800445.00  618896.00           6
776565.00  618982.00           6
791694.00  566240.00           6
795140.00  638467.00           6
687674.00  623722.00           6
696477.00  767869.00          12
768355.00  622927.00           6
747659.00  607700.00           6
783889.00  713185.00           6
776828.00  654056.00           6
877584.00  760480.00          12
769977.00  665312.00           6
772467.00  630518.00           6
723582.00  696257.00           6
847324.00  586198.00           6
714791.00  616452.00           6
667443.00  631167.00           6
633823.00  619819.00          10
834695.00  676173.00           6
737341.00  627886.00           6
723614.00  741808.00          12
766372.00  612371.00           6
851508.00  669500.00           6
785929.00  656773.00           6
822572.00  638495.00           6
614509.00  650054.00          10
719599.00  665667.00           6
725531.00  625837.00           6
770655.00  644621.00           6
796575.00  627481.00           6
719632.00  605620.00           6
692370.00  605397.00           6
746431.00  639285.00           6
849497.00  774264.00          12
777173.00  646377.00           6
781044.00  645822.00           6
777017.00  671668.00           6
690376.00  623311.00           6
818135.00  695958.00           6
756054.00  625045.00           6
804560.00  634463.00           6
785691.00  624989.00           6
771110.00  618493.00           6
856224.00  775842.00          12
777415.00  669022.00           6
826358.00  576991.00           6
702288.00  615674.00           6
871868.00  737534.00          12
863421.00  556163.00           6
734216.00  715875.00          12
820620.00  544991.00           7
758492.00  639932.00           6
834825.00  652349.00           6
656469.00  645658.00           6
642131.00  761618.00           2
798095.00  624052.00           6
780801.00  616099.00           6
790392.00  639088.00           6
838637.00  662843.00           6
705359.00  637490.00           6
746139.00  696194.00           6
753568.00  654932.00           6
823913.00  717175.00           6
849500.00  686036.00           6
816956.00  648508.00           6
838684.00  566369.00           6
828071.00  553924.00           7
880349.00  744851.00          12
755890.00  650952.00           6
769689.00  642051.00           6
767411.00  684641.00           6
845662.00  668669.00           6
704243.00  667822.00           6
773147.00  641825.00           6
791589.00  633439.00           6
743797.00  728671.00          12
763866.00  557826.00           6
775244.00  648869.00           6
783557.00  664250.00           6
754845.00  661259.00           6
769471.00  622717.00           6
846837.00  648045.00           6
793059.00  662047.00           6
743228.00  606935.00           6
801654.00  665379.00           6
758832.00  644935.00           6
794345.00  642700.00           6
793329.00  623239.00           6
767806.00  648815.00           6
800441.00  630292.00           6
776017.00  629009.00           6
773559.00  642912.00           6
765558.00  580027.00           6
760667.00  619479.00           6
769685.00  634898.00           6
785351.00  664410.00           6
818622.00  587545.00           6
689938.00  754232.00          12
751261.00  769046.00          12
771059.00  652993.00           6
796078.00  637676.00           6
771438.00  704518.00           6
809744.00  577267.00           6
730484.00  714449.00           6
791234.00  556725.00           7
772313.00  636787.00           6
756892.00  616333.00           6
693034.00  612542.00           6
733624.00  709082.00           6
804283.00  573455.00           6
714006.00  689522.00           6
845802.00  575975.00           6
789409.00  617921.00           6
740465.00  761254.00          12
688026.00  624499.00           6
658894.00  700762.00           2
792194.00  649882.00           6
789279.00  640603.00           6
763126.00  654167.00           6
787362.00  719992.00          12
814712.00  604796.00           6
826882.00  659949.00           6
823417.00  520369.00           7
799721.00  742000.00          12
617043.00  616855.00          10
768034.00  648051.00           6
799673.00  678375.00           6
795850.00  672186.00           6
785431.00  660382.00           6
754439.00  625637.00           6
777575.00  671849.00           6
654709.00  546502.00           4
903958.00  600721.00           6
747593.00  611162.00           6
856713.00  703334.00           6
818944.00  663004.00           6
851760.00  648655.00           6
843279.00  627319.00           6
737536.00  714588.00           6
687123.00  520250.00           7
691396.00  729656.00           2
862249.00  702911.00           6
797739.00  674392.00           6
824742.00  612634.00           6
874431.00  728151.00          12
745039.00  588122.00           6
773806.00  548339.00           7
680998.00  604977.00           6
760778.00  657818.00           6
748344.00  616308.00           6
795943.00  669189.00           6
619687.00  530584.00           4
758040.00  673319.00           6
654079.00  602891.00           6
755609.00  637855.00           6
810423.00  738586.00          12
817306.00  754565.00          12
748700.00  632426.00           6
794082.00  580741.00           6
644471.00  628797.00          10
825749.00  632692.00           6
754435.00  654133.00           6
770616.00  492112.00           7
869346.00  685849.00           6
744130.00  672757.00           6
737077.00  607203.00           6
689235.00  727046.00           2
942327.00  648450.00           6
799689.00  620328.00           6
771034.00  634736.00           6
699907.00  596579.00           6
821038.00  809021.00          12
715925.00  652944.00           6
765346.00  639831.00           6
709480.00  515734.00           7
642590.00  546661.00           4
731202.00  571459.00           6
722079.00  692729.00           6
708254.00  646655.00           6
831823.00  650401.00           6
770643.00  661104.00           6
772714.00  639611.00           6
765024.00  667410.00           6
730748.00  692360.00           6
756099.00  638326.00           6
850439.00  617485.00           6
763054.00  536829.00           7
672460.00  633204.00           6
786976.00  812041.00          12
758948.00  638248.00           6
766239.00  664712.00           6
677960.00  564746.00           6
713464.00  636603.00           6
816670.00  661729.00           6
761223.00  662772.00           6
748620.00  644866.00           6
778627.00  625144.00           6
830231.00  619822.00           6
651723.00  581835.00          10
762178.00  670470.00           6
785862.00  700887.00           6
788334.00  640263.00           6
734086.00  676695.00           6
780533.00  679042.00           6
842363.00  678292.00           6
817960.00  654930.00           6
706125.00  599114.00           6
807130.00  643583.00           6
745537.00  649889.00           6
832854.00  614692.00           6
819856.00  702275.00           6
770570.00  642588.00           6
799127.00  657202.00           6
838723.00  663618.00           6
745450.00  628468.00           6
822604.00  641488.00           6
829126.00  655522.00           6
668286.00  771804.00           2
731102.00  684738.00           6
716829.00  613746.00           6
702680.00  675943.00           6
690111.00  679739.00           6
730856.00  713582.00           6
687957.00  704870.00           6
770062.00  745566.00          12
779582.00  666852.00           6
743697.00  776555.00          12
877495.00  631868.00           6
790196.00  606516.00           6
789438.00  517017.00           7
773731.00  714556.00           6
780321.00  664448.00           6
777744.00  677676.00           6
722556.00  561123.00           6
805948.00  591815.00           6
795052.00  576603.00           6
683137.00  710832.00           2
767081.00  638670.00           6
666146.00  731650.00           2
851441.00  729791.00          12
724659.00  642275.00           6
682546.00  582599.00           6
801163.00  647326.00           6
764390.00  632940.00           6
854345.00  658560.00           6
797918.00  672507.00           6
838870.00  645345.00           6
638862.00  551323.00           4
669896.00  664351.00           6
807122.00  580296.00           6
790952.00  645819.00           6
772551.00  649873.00           6
737728.00  630596.00           6
764572.00  660832.00           6
655232.00  641407.00           6
657588.00  531523.00           4
759521.00  549107.00           7
736440.00  680591.00           6
797384.00  673709.00           6
788679.00  559869.00           6
898728.00  581772.00           6
879129.00  658520.00           6
768033.00  647973.00           6
777220.00  647463.00           6
871914.00  717063.00           6
754685.00  669911.00           6
766404.00  616671.00           6
748677.00  617248.00           6
741397.00  737233.00          12
561314.00  433469.00           4
549538.00  435373.00           4
604079.00  432989.00           4
592273.00  555508.00          10
552269.00  437452.00           4
605147.00  428525.00           4
539048.00  465256.00           4
614914.00  437499.00           4
554776.00  490439.00           4
554817.00  470618.00           4
566948.00  468991.00           4
570712.00  445782.00           4
611766.00  402582.00           4
567302.00  452704.00           4
518727.00  514693.00           4
570950.00  497879.00           4
600033.00  505033.00           4
570885.00  447320.00           4
632034.00  453887.00           4
513474.00  483972.00           4
528442.00  502086.00           4
592603.00  402498.00           4
544789.00  420749.00           4
574014.00  389542.00           4
548629.00  418132.00           4
595172.00  424584.00           4
494896.00  532381.00          10
553949.00  404671.00           4
628834.00  420712.00           4
562993.00  428895.00           4
544170.00  412906.00           4
523850.00  457175.00           4
563074.00  475026.00           4
548289.00  417613.00           4
521332.00  532521.00          10
578505.00  462512.00           4
546377.00  384249.00           4
599131.00  483273.00           4
578698.00  387485.00           4
610774.00  300142.00          15
570523.00  464103.00           4
555707.00  409191.00           4
602639.00  466000.00           4
534646.00  498385.00           4
569597.00  483961.00           4
568540.00  286373.00          15
549116.00  459240.00           4
628383.00  440899.00           4
592302.00  433265.00           4
521930.00  516022.00           4
596305.00  437742.00           4
552555.00  451505.00           4
564418.00  453575.00           4
630152.00  399612.00           4
592606.00  452385.00           4
554250.00  485929.00           4
552813.00  422725.00           4
581353.00  422035.00           4
633798.00  329264.00           8
535870.00  364752.00          15
548499.00  424609.00           4
591094.00  428983.00           4
539174.00  493570.00           4
519222.00  472674.00           4
567266.00  450271.00           4
578109.00  445639.00           4
553106.00  468617.00           4
572087.00  445578.00           4
534323.00  489127.00           4
573575.00  437153.00           4
496607.00  513455.00          10
510187.00  446256.00           4
520415.00  600721.00          10
537314.00  360883.00          15
577749.00  455193.00           4
582002.00  368000.00          15
553912.00  436368.00           4
544020.00  430877.00           4
558915.00  479321.00           4
556988.00  473147.00           4
578784.00  407465.00           4
549522.00  454772.00           4
583631.00  458521.00           4
632456.00  326334.00           8
594829.00  450375.00           4
576679.00  442984.00           4
595387.00  440607.00           4
572902.00  446585.00           4
544787.00  450176.00           4
550034.00  421016.00           4
584845.00  446385.00           4
620013.00  394519.00           4
571037.00  443627.00           4
595916.00  461238.00           4
565600.00  413725.00           4
589890.00  492728.00           4
539944.00  474093.00           4
538535.00  463262.00           4
551792.00  545343.00          10
590304.00  563644.00          10
544763.00  456158.00           4
505513.00  461790.00           4
498443.00  606929.00          10
527257.00  413130.00           4
510488.00  475522.00           4
549403.00  487498.00           4
529847.00  522220.00          10
527681.00  397697.00           4
566688.00  447461.00           4
626073.00  385980.00           4
603013.00  421633.00           4
581572.00  428652.00           4
517571.00  482128.00           4
531016.00  414249.00           4
652185.00  369617.00           4
576365.00  412912.00           4
622723.00  442934.00           4
628658.00  323368.00          15
586478.00  567794.00          10
511479.00  625590.00          10
574397.00  407292.00           4
567092.00  416060.00           4
561101.00  408805.00           4
588310.00  382758.00           4
597725.00  549637.00          10
595870.00  465527.00           4
577253.00  441247.00           4
563843.00  454673.00           4
505882.00  570664.00          10
534317.00  474038.00           4
562578.00  552746.00          10
573691.00  460949.00           4
569850.00  452777.00           4
553646.00  434911.00           4
556717.00  462975.00           4
556556.00  437152.00           4
601602.00  475465.00           4
574112.00  439146.00           4
588947.00  455675.00           4
604146.00  392560.00           4
572035.00  445647.00           4
594860.00  423719.00           4
660397.00  346291.00           8
595842.00  423222.00           4
564042.00  445396.00           4
570226.00  452777.00           4
588584.00  379249.00           4
600821.00  397843.00           4
546184.00  419233.00           4
559050.00  449705.00           4
576125.00  452443.00           4
594254.00  505644.00           4
641135.00  378498.00           4
534808.00  433772.00           4
562489.00  380475.00           4
555000.00  429445.00           4
578414.00  399393.00           4
583198.00  444288.00           4
598971.00  484894.00           4
573182.00  446293.00           4
557077.00  495587.00           4
565545.00  431355.00           4
625475.00  416279.00           4
624276.00  416813.00           4
542878.00  456708.00           4
552420.00  458349.00           4
580299.00  410835.00           4
605162.00  417595.00           4
557487.00  389400.00           4
531687.00  393551.00           4
592629.00  377978.00           4
578132.00  356545.00          15
571600.00  445553.00           4
581889.00  427904.00           4
569152.00  482236.00           4
585339.00  407598.00           4
586212.00  437146.00           4
534694.00  415000.00           4
571612.00  455983.00           4
597163.00  422632.00           4
581433.00  440008.00           4
568423.00  461579.00           4
563517.00  447723.00           4
569134.00  426914.00           4
520457.00  409543.00           4
579688.00  400848.00           4
484186.00  620376.00          10
583097.00  464245.00           4
599180.00  479185.00           4
558689.00  468460.00           4
574235.00  316910.00          15
579657.00  417081.00           4
494582.00  609231.00          10
572157.00  445225.00           4
577439.00  444003.00           4
571713.00  445386.00           4
567301.00  582201.00          10
644755.00  339828.00           8
545887.00  436044.00           4
535745.00  461424.00           4
535205.00  393835.00           4
507929.00  478580.00           4
590762.00  340775.00          15
551309.00  425961.00           4
565665.00  452618.00           4
517508.00  513703.00           4
526543.00  475722.00           4
639119.00  358006.00          15
562991.00  368239.00          15
572996.00  497155.00           4
519042.00  488804.00           4
564810.00  463459.00           4
596367.00  388808.00           4
595087.00  379387.00           4
558362.00  397055.00           4
595030.00  426154.00           4
550536.00  462789.00           4
621138.00  258569.00           8
540623.00  427345.00           4
616291.00  394486.00           4
612610.00  510243.00           4
595645.00  424032.00           4
543501.00  517534.00           4
596862.00  440952.00           4
498567.00  576439.00          10
542398.00  409980.00           4
567444.00  443782.00           4
599536.00  390145.00           4
549955.00  581450.00          10
575847.00  448953.00           4
564775.00  414885.00           4
589341.00  479549.00           4
628515.00  343690.00          15
582276.00  459903.00           4
612639.00  499394.00           4
602673.00  447328.00           4
605475.00  419088.00           4
559526.00  433871.00           4
567061.00  448441.00           4
541113.00  459090.00           4
588803.00  471338.00           4
572344.00  455060.00           4
584957.00  492347.00           4
576554.00  466239.00           4
588631.00  478683.00           4
546447.00  473800.00           4
542737.00  471045.00           4
572131.00  469052.00           4
483865.00  600397.00          10
576363.00  444789.00           4
566110.00  357288.00          15
599683.00  425477.00           4
547101.00  382139.00           4
594893.00  425276.00           4
613479.00  290419.00           8
572611.00  459870.00           4
592902.00  470427.00           4
567673.00  446242.00           4
576638.00  446538.00           4
563729.00  464894.00           4
600821.00  411937.00           4
579715.00  461164.00           4
539765.00  462567.00           4
573813.00  497940.00           4
633012.00  404593.00           4
563994.00  442850.00           4
586478.00  443377.00           4
561145.00  418234.00           4
562917.00  568251.00          10
590124.00  413815.00           4
532674.00  432102.00           4
533491.00  403425.00           4
598459.00  536196.00           4
559623.00  482799.00           4
635561.00  279077.00           8
501176.00  484170.00           4
535076.00  490834.00           4
571547.00  445254.00           4
621022.00  400767.00           4
587432.00  492754.00           4
579767.00  448395.00           4
572829.00  566750.00          10
565206.00  333583.00          15
522385.00  515447.00           4
551326.00  389883.00           4
575460.00  397168.00           4
540954.00  461954.00           4
615080.00  425202.00           4
565036.00  449526.00           4
548367.00  420593.00           4
601885.00  449053.00           4
652948.00  338597.00           8
531113.00  481858.00           4
589908.00  492240.00           4
587930.00  526626.00           4
588854.00  500932.00           4
564096.00  425473.00           4
583728.00  466508.00           4
597100.00  469293.00           4
546837.00  454214.00           4
562426.00  448673.00           4
488610.00  543789.00          10
612517.00  424618.00           4
573206.00  364324.00          15
597301.00  527256.00           4
528179.00  401204.00           4
565785.00  436275.00           4
617389.00  420689.00           4
557607.00  578651.00          10
635292.00  439123.00           4
523255.00  487415.00           4
549968.00  338345.00          15
506258.00  515668.00          10
617957.00  430762.00           4
648221.00  336167.00           8
555401.00  364838.00          15
554949.00  518121.00           4
580276.00  425658.00           4
546611.00  431114.00           4
487115.00  540451.00          10
615546.00  465041.00           4
560260.00  485008.00           4
580424.00  414958.00           4
614857.00  368811.00           4
577240.00  424257.00           4
580631.00  420831.00           4
544284.00  460560.00           4
577050.00  504380.00           4
515303.00  524551.00          10
561177.00  425638.00           4
562194.00  455531.00           4
573789.00  496278.00           4
584650.00  419374.00           4
599837.00  459082.00           4
557077.00  418600.00           4
501135.00  480562.00           4
554041.00  448927.00           4
575849.00  477712.00           4
610555.00  460871.00           4
547509.00  458270.00           4
629919.00  390861.00           4
616507.00  426267.00           4
577459.00  456214.00           4
563459.00  447564.00           4
572259.00  465447.00           4
568072.00  434820.00           4
491354.00  613306.00          10
585728.00  510298.00           4
529223.00  418652.00           4
585026.00  426998.00           4
189749.00  202798.00           5
154636.00  272572.00           5
189971.00  226789.00           5
194864.00  243695.00           5
210336.00  193424.00           5
191585.00  285376.00           5
211151.00  256733.00           5
263831.00  218267.00           5
292881.00  168375.00           5
221744.00  211790.00           5
219732.00  240922.00           5
194611.00  168248.00           5
200688.00  270185.00           5
250445.00  193307.00           5
160469.00  198204.00           5
155711.00  189887.00           5
231412.00  231625.00           5
167294.00  154910.00           5
159025.00  166046.00           5
189522.00  216278.00           5
159869.00  215561.00           5
223433.00  85282.00           5
337683.00  238103.00           9
206251.00  250109.00           5
237420.00  147273.00           5
256122.00  240676.00           5
253404.00  116936.00           5
143857.00  210776.00           5
210679.00  184567.00           5
122010.00  228545.00           5
275050.00  303374.00          13
176685.00  204445.00           5
157363.00  201943.00           5
230108.00  308772.00          13
291554.00  160246.00           5
119805.00  220266.00           5
97679.00  323033.00          13
180109.00  206525.00           5
165291.00  213596.00           5
126566.00  239842.00           5
204532.00  228158.00           5
203337.00  183473.00           5
188156.00  201251.00           5
192917.00  195302.00           5
119133.00  248137.00           5
99380.00  148168.00           5
193599.00  213578.00           5
154820.00  224912.00           5
190461.00  210241.00           5
192058.00  190277.00           5
273133.00  183738.00           5
215875.00  167507.00           5
188439.00  204981.00           5
210856.00  187481.00           5
68984.00  232011.00           5
205546.00  246591.00           5
312132.00  216271.00           9
243668.00  176801.00           5
147848.00  236261.00           5
231070.00  256963.00           5
96367.00  262839.00           5
186249.00  217615.00           5
164822.00  223970.00           5
193555.00  160003.00           5
191453.00  185717.00           5
211129.00  208858.00           5
211534.00  358536.00          13
192902.00  216515.00           5
271869.00  113275.00           5
234653.00  184949.00           5
269621.00  223405.00           5
196333.00  323199.00          13
131063.00  197764.00           5
213317.00  264279.00           5
255386.00  277749.00          13
70706.00  217845.00           5
193829.00  214839.00           5
294324.00  192120.00           9
219286.00  275451.00           5
281982.00  96642.00           5
223622.00  205831.00           5
192126.00  212092.00           5
208235.00  171071.00           5
178431.00  71859.00           5
236044.00  181833.00           5
230298.00  78719.00           5
173743.00  260380.00           5
193220.00  209898.00           5
236233.00  178549.00           5
201900.00  185537.00           5
232161.00  204410.00           5
195576.00  222819.00           5
288214.00  199722.00           5
270158.00  144598.00           5
202930.00  212449.00           5
209997.00  204543.00           5
173906.00  265341.00           5
231826.00  312769.00          13
186265.00  275068.00           5
291716.00  153824.00           5
283333.00  141128.00           5
126388.00  222909.00           5
217220.00  162912.00           5
185234.00  223707.00           5
226429.00  239040.00           5
170545.00  226726.00           5
216025.00  327190.00          13
190818.00  252141.00           5
227233.00  273052.00           5
250992.00  289208.00          13
122903.00  254397.00           5
94853.00  222502.00           5
211591.00  257906.00           5
199762.00  149410.00           5
214919.00  155330.00           5
130920.00  261702.00           5
283333.00  164340.00           5
59080.00  202858.00           5
305831.00  227941.00           9
180994.00  181905.00           5
157616.00  212213.00           5
151007.00  216864.00           5
313635.00  125226.00           9
206596.00  237056.00           5
131742.00  224044.00           5
198851.00  184954.00           5
234371.00  203343.00           5
228845.00  189725.00           5
245002.00  187928.00           5
208284.00  204391.00           5
166803.00  170789.00           5
192805.00  247468.00           5
133651.00  269058.00           5
192101.00  164330.00           5
186129.00  240314.00           5
188605.00  217519.00           5
123985.00  220101.00           5
143976.00  211553.00           5
128889.00  110016.00           5
222607.00  270049.00           5
193394.00  233346.00           5
141956.00  352537.00          13
204269.00  212247.00           5
270549.00  218958.00           5
195753.00  204969.00           5
153083.00  239708.00           5
157566.00  219888.00           5
230102.00  253909.00           5
209130.00  212609.00           5
188184.00  206640.00           5
213697.00  215722.00           5
182498.00  249755.00           5
154648.00  229935.00           5
202343.00  240368.00           5
208460.00  283025.00           5
202277.00  224706.00           5
178337.00  227436.00           5
232418.00  223503.00           5
191871.00  212734.00           5
257435.00  252087.00           5
202223.00  123679.00           5
218823.00  82234.00           5
103041.00  203798.00           5
113378.00  241412.00           5
188273.00  120016.00           5
284601.00  224610.00           5
195536.00  258397.00           5
144200.00  187184.00           5
203185.00  162339.00           5
188807.00  223705.00           5
192516.00  248395.00           5
244491.00  252553.00           5
169646.00  133672.00           5
199619.00  179213.00           5
192747.00  213585.00           5
175763.00  279040.00           5
130224.00  301850.00           5
217978.00  237395.00           5
181801.00  212588.00           5
191685.00  221598.00           5
291236.00  183704.00           5
211575.00  259862.00           5
205330.00  268399.00           5
197940.00  216948.00           5
154471.00  225017.00           5
189441.00  184450.00           5
207891.00  250474.00           5
279403.00  192934.00           5
164201.00  188451.00           5
253872.00  170263.00           5
202433.00  229065.00           5
198378.00  220838.00           5
103975.00  269587.00           5
113020.00  163431.00           5
192377.00  214593.00           5
244270.00  290810.00          13
222465.00  189599.00           5
108483.00  229059.00           5
209400.00  291201.00          13
220772.00  263938.00           5
174631.00  227589.00           5
182485.00  154708.00           5
193113.00  206017.00           5
202303.00  248362.00           5
254481.00  162245.00           5
191889.00  217368.00           5
241744.00  252389.00           5
139087.00  164204.00           5
174246.00  215145.00           5
143531.00  221949.00           5
225966.00  226314.00           5
120988.00  242872.00           5
212218.00  236318.00           5
214354.00  216561.00           5
215336.00  183866.00           5
166891.00  326780.00          13
175825.00  216761.00           5
200196.00  239809.00           5
230476.00  195814.00           5
207534.00  221023.00           5
89152.00  254207.00           5
186973.00  211524.00           5
173032.00  278464.00           5
179234.00  192759.00           5
109137.00  96700.00           5
192782.00  204526.00           5
166731.00  271764.00           5
157843.00  232182.00           5
194455.00  215246.00           5
188734.00  253986.00           5
131454.00  264053.00           5
207964.00  203096.00           5
236780.00  82421.00           5
192158.00  214293.00           5
182953.00  222708.00           5
183806.00  92142.00           5
151930.00  205100.00           5
243134.00  229630.00           5
103251.00  206109.00           5
199028.00  249588.00           5
51440.00  181934.00           5
171589.00  217287.00           5
171192.00  171162.00           5
197534.00  220403.00           5
161943.00  208402.00           5
117333.00  259251.00           5
165478.00  205406.00           5
145638.00  184376.00           5
159851.00  157651.00           5
189904.00  233662.00           5
194701.00  228836.00           5
174051.00  219578.00           5
237152.00  180094.00           5
206966.00  218868.00           5
205714.00  179383.00           5
79491.00  245685.00           5
178491.00  209592.00           5
110002.00  279666.00           5
197207.00  227289.00           5
189636.00  273953.00           5
341618.00  225282.00           9
282881.00  168287.00           5
176913.00  130283.00           5
171009.00  225309.00           5
182571.00  242820.00           5
215307.00  197722.00           5
197162.00  190746.00           5
181838.00  215320.00           5
201520.00  260805.00           5
193999.00  213385.00           5
179563.00  164135.00           5
249767.00  224165.00           5
194959.00  321643.00          13
196885.00  222182.00           5
193447.00  206838.00           5
180137.00  212301.00           5
164962.00  231419.00           5
32710.00  248634.00           5
190950.00  214414.00           5
172415.00  202995.00           5
182851.00  302312.00          13
191253.00  215705.00           5
39733.00  320679.00           5
192014.00  216462.00           5
181260.00  140058.00           5
176023.00  223535.00           5
190857.00  174981.00           5
217466.00  122927.00           5
98470.00  192944.00           5
199788.00  212738.00           5
170559.00  200680.00           5
222267.00  217361.00           5
154611.00  164556.00           5
274835.00  323682.00          13
191196.00  109450.00           5
136966.00  245143.00           5
89722.00  122964.00           5
167056.00  221321.00           5
227429.00  133524.00           5
254683.00  234389.00           5
175569.00  306397.00          13
181579.00  208875.00           5
155139.00  198959.00           5
185468.00  191528.00           5
120943.00  201289.00           5
209418.00  213557.00           5
290385.00  186524.00           5
213543.00  211114.00           5
58455.00  348192.00          13
153745.00  224222.00           5
222047.00  229027.00           5
148257.00  183794.00           5
192240.00  212227.00           5
188159.00  235200.00           5
185919.00  215497.00           5
218313.00  231020.00           5
104147.00  173943.00           5
205884.00  191546.00           5
145397.00  295855.00           5
167927.00  148470.00           5
234385.00  201689.00           5
198575.00  213851.00           5
215661.00  276240.00           5
299161.00  247471.00           9
198110.00  287964.00          13
198561.00  268610.00           5
138713.00  223874.00           5
292972.00  160813.00           5
221317.00  226488.00           5
224410.00  249852.00           5
83944.00  230874.00           5
190707.00  230825.00           5
305234.00  232867.00           9
199028.00  234353.00           5
131048.00  264277.00           5
212930.00  200410.00           5
194407.00  252845.00           5
290141.00  111119.00           5
75854.00  160373.00           5
151838.00  209116.00           5
238326.00  229936.00           5
198699.00  222659.00           5
207195.00  217469.00           5
284496.00  210558.00           5
254219.00  256838.00           5
110523.00  110763.00           5
125961.00  240113.00           5
173655.00  208972.00           5
212769.00  201461.00           5
188685.00  188458.00           5
402352.00  216418.00           9
349246.00  197800.00           9
386850.00  198218.00           9
382586.00  353902.00          11
347059.00  254160.00           9
365918.00  253957.00           9
353524.00  372306.00          11
373205.00  248169.00           9
369189.00  255449.00           9
